2023-09-15 13:27:26,954 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:27:26,954 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 13:27:33,969 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 13:27:34,298 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:27:34,298 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 13:28:13,830 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 13:28:13,833 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:28:13,834 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 13:28:23,956 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 13:28:24,282 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:28:24,282 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
